No,Date,Route,Bike,Location,Distance(km),RideTime,AvgSpeed(km/h),MaxSpeed(km/h),AvgHR,MaxHR,MaxCadence,GPSPoints
1086,2021-10-27 21:46,안양시,Santa Cruz,안양시,17.03,1:02:36,16.3,39.3,124,154,107,498
1087,2021-10-28 08:22,수원시,Santa Cruz,수원시,16.74,1:04:00,15.7,38.6,119,149,97,468
1088,2021-10-28 21:36,안양시,Santa Cruz,안양시,16.87,1:01:30,16.5,37.8,125,155,103,503
1089,2021-10-29 08:07,수원시,Santa Cruz,수원시,16.23,1:09:44,14.0,31.6,113,146,122,419
1090,2021-10-31 02:10,군포시,Santa Cruz,군포시,14.14,1:04:20,13.2,47.3,125,174,104,387
1091,2021-11-01 09:07,수원시,Santa Cruz,수원시,16.87,1:06:21,15.3,35.7,,,96,462
1092,2021-11-01 21:56,안양시,Santa Cruz,안양시,16.87,1:01:52,16.4,41.5,,,113,525
1093,2021-11-02 08:23,수원시,Santa Cruz,수원시,17.06,1:09:21,14.8,34.9,99,142,99,467
1094,2021-11-02 21:34,안양시,Santa Cruz,안양시,16.86,1:02:19,16.2,40.2,123,151,110,479
1095,2021-11-03 10:10,수원시,Nukeproof,수원시,17.02,1:06:38,15.3,37.5,115,147,104,466
1096,2021-11-03 21:36,안양시,Nukeproof,안양시,17.17,1:05:03,15.8,40.8,124,158,94,474
1097,2021-11-04 08:19,수원시,Nukeproof,수원시,17.22,1:09:45,14.8,40.2,114,150,95,443
1098,2021-11-07 07:44,Nukeproof,Nukeproof,,21.49,1:27:26,14.7,37.3,,,99,528
1099,2021-11-10 21:35,Nukeproof,Nukeproof,,17.23,1:06:42,15.5,37.8,126,155,119,492
1100,2021-11-11 08:10,Nukeproof,Nukeproof,,16.98,1:13:07,13.9,36.1,114,143,94,436
1101,2021-11-11 21:25,안양시,Nukeproof,안양시,17.20,1:08:50,15.0,40.6,81,149,111,480
1102,2021-11-12 08:02,수원시,Nukeproof,수원시,16.95,1:12:03,14.1,38.1,100,144,96,438
1103,2021-11-14 21:28,Nukeproof,Nukeproof,,17.34,1:08:45,15.1,35.7,108,155,108,492
1104,2021-11-15 10:39,수원시,Nukeproof,수원시,16.87,1:09:27,14.6,40.3,113,149,93,442
1105,2021-11-15 21:40,Nukeproof,Nukeproof,,17.35,1:09:49,14.9,36.5,122,149,104,472
1106,2021-11-16 09:17,수원시,Nukeproof,수원시,17.10,1:14:18,13.8,33.4,111,150,107,407
1107,2021-11-16 21:29,안양시,Nukeproof,안양시,17.17,1:10:00,14.7,36.2,103,141,99,463
1108,2021-11-17 08:08,수원시,Nukeproof,수원시,17.17,1:10:27,14.6,34.2,114,144,103,452
1109,2021-11-17 21:37,안양시,Nukeproof,안양시,17.25,1:10:12,14.7,33.8,98,145,103,453
1110,2021-11-18 08:37,수원시,Nukeproof,수원시,17.02,1:11:05,14.4,39.1,81,133,100,440
1111,2021-11-18 21:49,안양시,Nukeproof,안양시,17.23,1:08:05,15.2,31.3,111,152,97,442
1112,2021-11-19 08:07,수원시,Nukeproof,수원시,16.94,1:11:50,14.1,37.3,118,148,94,421
1113,2021-11-21 06:24,안양시,Nukeproof,안양시,22.46,1:40:24,13.4,37.0,130,174,94,609
1114,2021-11-21 21:43,안양시,Nukeproof,안양시,17.21,1:07:16,15.3,34.9,119,149,99,446
1115,2021-11-22 08:27,수원시,Nukeproof,수원시,17.06,1:11:56,14.2,36.5,94,150,97,425
1116,2021-11-22 21:39,안양시,Nukeproof,안양시,17.24,1:09:34,14.9,32.0,108,146,101,414
1117,2021-11-23 08:06,수원시,Nukeproof,수원시,17.11,1:12:02,14.3,35.7,108,147,122,399
1118,2021-11-23 21:29,안양시,Nukeproof,안양시,17.31,1:11:09,14.6,36.9,120,152,128,439
1119,2021-11-24 08:09,수원시,Nukeproof,수원시,16.89,1:07:58,14.9,37.5,105,140,111,387
1120,2021-11-24 21:44,안양시,Nukeproof,안양시,17.07,1:08:01,15.1,38.8,,,104,440
1121,2021-11-25 08:08,수원시,Nukeproof,수원시,16.99,1:13:43,13.8,37.7,111,141,108,411
1122,2021-11-28 21:42,Nukeproof,Nukeproof,,17.31,1:11:09,14.6,42.0,126,161,97,435
1123,2021-11-29 10:28,수원시,Nukeproof,수원시,17.03,1:08:28,14.9,38.2,129,159,120,433
1124,2021-12-02 21:37,Nukeproof,Nukeproof,,17.34,1:11:20,14.6,34.9,127,155,95,435
1125,2021-12-03 08:09,수원시,Nukeproof,수원시,17.05,1:13:22,13.9,37.8,120,150,106,434
1126,2021-12-05 05:19,안양시,Nukeproof,안양시,19.88,0:59:49,19.9,34.8,114,152,104,380
1127,2021-12-05 21:54,안양시,Nukeproof,안양시,17.41,1:13:55,14.1,34.6,117,155,98,417
1128,2021-12-06 08:23,Nukeproof,Nukeproof,,17.06,1:07:42,15.1,37.0,125,154,102,487
1129,2021-12-06 21:41,Nukeproof,Nukeproof,,17.24,1:09:26,14.9,37.3,,,97,403
1130,2021-12-07 08:22,Nukeproof,Nukeproof,,17.13,1:10:51,14.5,35.9,,,111,450
1131,2021-12-07 21:29,Nukeproof,Nukeproof,,17.18,1:07:26,15.3,35.4,127,163,98,437
1132,2021-12-08 08:38,Nukeproof,Nukeproof,,17.07,1:04:52,15.8,35.2,129,158,144,469
1133,2021-12-08 21:38,Nukeproof,Nukeproof,,17.30,1:06:57,15.5,33.8,119,159,118,459
1134,2021-12-09 08:05,Nukeproof,Nukeproof,,17.09,1:06:46,15.4,34.1,125,154,97,426
1135,2021-12-09 21:15,Nukeproof,Nukeproof,,17.27,1:06:48,15.5,38.4,125,151,96,447
1136,2021-12-10 08:08,Nukeproof,Nukeproof,,17.01,1:09:38,14.7,37.5,96,145,130,429
1137,2021-12-12 05:18,Nukeproof,Nukeproof,,22.49,1:41:36,13.3,29.1,116,155,111,583
1138,2021-12-13 21:30,Nukeproof,Nukeproof,,17.32,1:09:30,15.0,39.6,113,140,120,431
1139,2021-12-14 08:19,Nukeproof,Nukeproof,,17.09,1:10:00,14.6,32.8,91,136,126,465
1140,2021-12-14 21:29,Nukeproof,Nukeproof,,17.25,1:09:52,14.8,34.8,116,144,110,413
1141,2021-12-15 08:31,Nukeproof,Nukeproof,,17.20,1:13:34,14.0,34.6,102,134,106,454
1142,2021-12-15 21:27,Nukeproof,Nukeproof,,17.23,1:05:35,15.8,37.1,103,152,106,437
1143,2021-12-16 08:10,Nukeproof,Nukeproof,,16.94,1:09:58,14.5,33.6,103,133,120,482
1144,2021-12-19 21:56,Nukeproof,Nukeproof,,17.29,1:09:44,14.9,37.9,112,136,95,412
1145,2021-12-20 08:27,Nukeproof,Nukeproof,,17.11,1:11:26,14.4,35.8,98,132,146,398
1146,2021-12-20 21:39,Nukeproof,Nukeproof,,17.26,1:07:00,15.5,31.9,115,141,130,406
1147,2021-12-21 08:26,Nukeproof,Nukeproof,,17.10,1:11:56,14.3,37.0,104,132,107,443
1148,2021-12-21 21:20,Nukeproof,Nukeproof,,17.38,1:10:03,14.9,32.3,92,129,106,382
1149,2021-12-22 08:13,Nukeproof,Nukeproof,,17.20,1:11:50,14.4,36.5,101,133,132,437
1150,2021-12-22 21:46,Nukeproof,Nukeproof,,17.36,1:08:38,15.2,36.1,102,135,106,393
1151,2021-12-23 08:01,Nukeproof,Nukeproof,,17.19,1:10:42,14.6,38.6,101,132,111,414
1152,2021-12-28 21:50,Nukeproof,Nukeproof,,16.32,1:08:24,14.3,30.3,,,,397
1153,2022-01-03 03:08,수원시,Roller,수원시,15.06,0:34:12,26.4,34.0,,,106,208
1154,2022-01-04 04:45,수원시,Roller,수원시,15.07,0:33:46,26.8,32.7,121,141,102,59
1155,2022-01-05 05:04,수원시,Nukeproof,수원시,20.12,0:46:07,26.2,31.1,112,144,91,145
1156,2022-01-10 07:59,수원시,Nukeproof,수원시,15.38,0:35:10,26.2,33.8,117,132,101,18
1157,2022-01-11 05:40,수원시,Roller,수원시,20.31,0:48:13,25.3,32.5,115,131,103,205
1158,2022-01-13 05:43,수원시,Roller,수원시,20.05,0:47:56,25.1,32.4,121,173,95,148
1159,2022-01-18 05:10,수원시,Nukeproof,수원시,15.09,0:35:06,25.8,34.6,,,105,11
1160,2022-01-19 04:22,수원시,Nukeproof,수원시,13.61,0:35:10,23.2,30.7,,,89,191
1161,2022-01-23 05:16,서초구,Wilier,서초구,30.50,1:35:22,19.2,37.4,,,111,795
1162,2022-01-25 05:28,수원시,Roller,수원시,9.89,0:26:21,22.5,27.5,,,79,132
1163,2022-02-04 06:20,수원시,Roller,수원시,20.05,0:58:32,20.5,38.1,,,102,488
1164,2022-02-07 01:49,수원시,Roller,수원시,12.98,0:35:53,21.7,26.5,,,71,13
1165,2022-02-08 05:50,수원시,Roller,수원시,20.10,0:58:52,20.5,26.3,,,70,462
1166,2022-02-09 06:07,수원시,Roller,수원시,20.02,0:57:00,21.1,26.0,,,70,349
1167,2022-02-10 06:31,수원시,Roller,수원시,13.71,0:35:16,23.3,27.0,,,74,267
1168,2022-02-14 02:32,수원시,Roller,수원시,21.63,1:00:16,21.5,33.7,,,89,7
1169,2022-02-15 05:22,수원시,Nukeproof,수원시,20.10,0:55:56,21.6,31.1,,,79,216
1170,2022-02-16 06:11,수원시,Roller,수원시,20.04,0:58:51,20.4,26.7,,,78,376
1171,2022-02-17 05:43,수원시,Roller,수원시,12.88,0:38:17,20.2,25.4,,,66,107
1172,2022-02-18 05:49,수원시,Roller,수원시,14.71,0:46:37,18.9,23.3,,,63,288
1173,2022-02-19 00:07,안양시,Nukeproof,안양시,21.01,1:30:34,13.9,30.7,,,,568
1174,2022-02-22 07:20,수원시,Roller,수원시,7.52,0:23:25,19.3,23.0,,,58,154
1175,2022-02-23 06:31,수원시,Roller,수원시,20.03,0:53:12,22.6,25.8,,,69,189
1176,2022-02-25 06:30,수원시,Roller,수원시,17.08,0:50:01,20.5,39.6,,,105,121
1177,2022-03-01 21:45,안양시,Nukeproof,안양시,17.37,1:10:46,14.7,30.4,,,142,535
1178,2022-03-02 08:06,수원시,Nukeproof,수원시,17.48,1:12:46,14.4,37.9,,,95,451
1179,2022-03-02 21:43,안양시,Nukeproof,안양시,17.44,1:10:58,14.7,37.8,,,142,482
1180,2022-03-03 09:07,수원시,Nukeproof,수원시,17.22,1:11:32,14.4,36.9,,,102,453
1181,2022-03-03 21:48,안양시,Nukeproof,안양시,17.38,1:11:00,14.7,34.6,,,103,457
1182,2022-03-04 08:04,수원시,Nukeproof,수원시,17.11,1:12:42,14.1,34.4,,,134,432
1183,2022-03-06 21:56,안양시,Nukeproof,안양시,17.41,1:10:22,14.8,33.4,,,112,488
1184,2022-03-07 08:16,수원시,Nukeproof,수원시,17.17,1:14:18,13.9,34.1,,,132,429
1185,2022-03-07 21:43,안양시,Nukeproof,안양시,17.49,1:13:14,14.3,29.4,,,112,480
1186,2022-03-08 08:05,수원시,Nukeproof,수원시,17.20,1:16:32,13.5,36.5,,,112,400
1187,2022-03-10 21:19,안양시,Nukeproof,안양시,17.19,1:10:49,14.6,32.3,,,120,450
1188,2022-03-11 08:41,수원시,Nukeproof,수원시,17.26,1:17:20,13.4,33.8,,,129,445
1189,2022-03-12 00:14,서초구,Nukeproof,서초구,28.96,1:46:14,16.4,30.0,,,98,787
1190,2022-03-14 21:48,안양시,Nukeproof,안양시,17.39,1:12:16,14.4,31.5,,,96,495
1191,2022-03-15 08:10,수원시,Nukeproof,수원시,16.93,1:08:32,14.8,37.3,,,123,440
1192,2022-03-15 21:43,안양시,Nukeproof,안양시,17.23,1:12:44,14.2,33.3,,,104,481
1193,2022-03-16 08:14,수원시,Nukeproof,수원시,17.15,1:10:41,14.6,38.3,,,117,430
1194,2022-03-16 21:37,안양시,Nukeproof,안양시,17.30,1:13:02,14.2,33.0,,,123,519
1195,2022-03-17 08:08,수원시,Nukeproof,수원시,17.13,1:09:57,14.7,36.2,,,118,445
1196,2022-03-20 21:45,안양시,Nukeproof,안양시,17.18,1:11:30,14.4,33.3,,,108,505
1197,2022-03-21 08:39,수원시,Nukeproof,수원시,17.15,1:13:38,14.0,35.4,,,120,471
1198,2022-03-22 21:58,안양시,Nukeproof,안양시,17.31,1:10:20,14.8,34.2,,,91,589
1199,2022-03-23 08:17,수원시,Nukeproof,수원시,17.28,1:12:34,14.3,36.5,,,130,470
1200,2022-03-24 22:02,안양시,Nukeproof,안양시,16.68,1:06:22,15.1,35.4,,,95,500
1201,2022-03-25 08:11,수원시,Nukeproof,수원시,17.09,1:10:32,14.5,35.0,,,107,445
1202,2022-03-27 21:42,안양시,Nukeproof,안양시,17.39,1:10:26,14.8,32.5,,,111,530
1203,2022-03-28 08:22,수원시,Nukeproof,수원시,17.13,1:14:02,13.9,38.7,,,128,430
1204,2022-03-29 22:07,안양시,Nukeproof,안양시,17.23,1:13:34,14.1,32.9,,,93,492
1205,2022-03-30 08:04,수원시,Nukeproof,수원시,18.49,1:25:14,13.0,37.4,,,140,564
1206,2022-03-30 21:49,안양시,Nukeproof,안양시,17.36,1:11:20,14.6,34.6,,,93,461
1207,2022-03-31 08:07,수원시,Nukeproof,수원시,17.26,1:11:46,14.4,32.7,,,98,412
1208,2022-03-31 21:34,안양시,Nukeproof,안양시,17.27,1:08:47,15.1,32.8,,,138,457
1209,2022-04-01 09:01,수원시,Nukeproof,수원시,17.08,1:07:14,15.2,32.9,,,111,396
1210,2022-04-03 22:09,안양시,Nukeproof,안양시,17.22,1:12:11,14.3,31.6,,,92,464
1211,2022-04-04 08:17,수원시,Nukeproof,수원시,17.20,1:13:16,14.1,36.5,,,103,421
1212,2022-04-04 21:51,안양시,Nukeproof,안양시,17.35,1:14:14,14.0,33.4,,,95,443
1213,2022-04-05 09:35,수원시,Nukeproof,수원시,17.20,1:15:20,13.7,34.2,,,126,683
1214,2022-04-05 21:36,안양시,Nukeproof,안양시,17.20,1:12:23,14.3,29.0,,,112,527
1215,2022-04-06 08:17,수원시,Nukeproof,수원시,17.14,1:15:08,13.7,36.1,,,102,409
1216,2022-04-11 21:29,안양시,Nukeproof,안양시,17.53,1:11:36,14.7,32.1,,,94,461
1217,2022-04-12 08:56,수원시,Nukeproof,수원시,17.01,1:11:36,14.3,37.9,,,133,427
1218,2022-04-13 21:38,안양시,Nukeproof,안양시,17.24,1:08:22,15.1,32.7,,,94,474
1219,2022-04-14 09:23,수원시,Nukeproof,수원시,17.08,1:06:23,15.4,38.2,,,106,440
1220,2022-04-14 21:42,안양시,Nukeproof,안양시,17.21,1:09:33,14.8,33.2,,,98,507
1221,2022-04-15 08:15,수원시,Nukeproof,수원시,17.14,1:16:46,13.4,36.2,,,129,424
1222,2022-04-15 21:56,안양시,Nukeproof,안양시,45.32,2:46:04,16.4,38.7,,,104,1191
1223,2022-04-17 21:40,안양시,Nukeproof,안양시,17.28,1:16:12,13.6,30.5,,,90,440
1224,2022-04-18 08:28,수원시,Nukeproof,수원시,17.01,1:13:16,13.9,37.3,,,118,419
1225,2022-04-18 21:36,안양시,Nukeproof,안양시,17.32,1:09:23,15.0,32.5,,,97,441
1226,2022-04-19 08:11,수원시,Nukeproof,수원시,17.12,1:11:42,14.3,35.9,,,107,414
1227,2022-04-19 21:34,안양시,Nukeproof,안양시,17.08,1:07:12,15.2,33.2,90,122,115,418
1228,2022-04-20 08:05,수원시,Nukeproof,수원시,17.03,1:09:17,14.7,39.6,100,131,95,427
1229,2022-04-20 21:46,안양시,Nukeproof,안양시,17.25,1:08:56,15.0,31.3,104,133,94,433
1230,2022-04-21 08:11,수원시,Nukeproof,수원시,16.96,1:08:37,14.8,39.1,95,124,140,427
1231,2022-04-21 21:22,안양시,Nukeproof,안양시,17.23,1:07:42,15.3,32.3,92,126,98,422
1232,2022-04-22 08:06,수원시,Nukeproof,수원시,17.00,1:09:24,14.7,40.2,99,126,112,439
1233,2022-04-23 07:30,안양시,Wilier,안양시,22.27,1:28:59,15.0,34.2,106,155,92,628
1234,2022-04-24 21:37,안양시,Nukeproof,안양시,17.14,1:09:50,14.7,29.9,107,130,123,483
1235,2022-04-25 08:03,수원시,Nukeproof,수원시,25.60,1:40:44,15.2,37.9,101,131,111,685
1236,2022-04-25 21:36,안양시,Nukeproof,안양시,17.14,1:08:50,14.9,31.7,,,91,532
1237,2022-04-26 08:19,수원시,Nukeproof,수원시,17.07,1:14:12,13.8,29.2,,,111,404
1238,2022-04-26 21:07,안양시,Nukeproof,안양시,17.06,1:09:04,14.8,28.8,95,125,90,446
1239,2022-04-27 08:07,수원시,Nukeproof,수원시,17.03,1:07:18,15.2,39.2,98,129,115,430
1240,2022-05-01 21:40,Nukeproof,Nukeproof,,17.20,1:09:58,14.8,33.7,102,124,93,417
1241,2022-05-02 10:02,수원시,Nukeproof,수원시,17.09,1:11:34,14.3,31.5,93,126,134,506
1242,2022-05-07 00:38,안양시,Nukeproof,안양시,21.74,1:28:59,14.7,33.3,104,147,118,531
1243,2022-05-10 21:10,안양시,Nukeproof,안양시,17.18,1:10:35,14.6,32.4,107,134,124,435
1244,2022-05-11 08:02,수원시,Nukeproof,수원시,16.98,1:12:12,14.1,37.4,101,138,94,427
1245,2022-05-12 21:37,안양시,Nukeproof,안양시,17.27,1:07:32,15.3,30.3,112,143,128,452
1246,2022-05-13 08:03,수원시,Nukeproof,수원시,16.96,1:10:04,14.5,32.4,98,123,99,408
1247,2022-05-13 22:19,남양주시,Nukeproof,남양주시,30.52,1:54:32,16.0,31.6,75,131,112,676
1248,2022-05-15 21:38,안양시,Nukeproof,안양시,17.09,1:06:52,15.3,32.1,103,135,126,435
1249,2022-05-16 08:45,수원시,Nukeproof,수원시,17.13,1:11:24,14.4,36.6,99,130,95,402
1250,2022-05-16 21:28,안양시,Nukeproof,안양시,17.19,1:07:57,15.2,30.7,99,132,106,432
1251,2022-05-17 08:10,수원시,Nukeproof,수원시,16.86,1:10:44,14.3,33.2,100,124,134,421
1252,2022-05-17 21:11,안양시,Nukeproof,안양시,17.17,1:09:14,14.9,36.7,96,131,120,422
1253,2022-05-18 09:57,수원시,Nukeproof,수원시,16.66,1:06:32,15.0,40.7,107,139,138,416
1254,2022-05-18 21:21,안양시,Nukeproof,안양시,17.43,1:10:14,14.9,32.3,104,124,94,441
1255,2022-05-19 08:01,수원시,Nukeproof,수원시,17.04,1:13:14,14.0,36.1,95,122,130,453
1256,2022-05-19 21:17,안양시,Nukeproof,안양시,16.81,1:11:14,14.2,31.1,92,132,106,407
1257,2022-05-20 08:02,수원시,Nukeproof,수원시,17.01,1:10:04,14.6,39.9,103,129,101,412
1258,2022-05-20 22:23,양평군,Nukeproof,양평군,40.80,2:40:06,15.3,33.3,92,143,145,866
1259,2022-05-22 21:33,안양시,Nukeproof,안양시,17.08,1:13:14,14.0,31.3,105,132,95,430
1260,2022-05-23 08:26,수원시,Nukeproof,수원시,17.17,1:13:36,14.0,39.6,95,125,89,414
1261,2022-05-23 21:41,안양시,Nukeproof,안양시,17.24,1:13:00,14.2,34.8,99,125,87,443
1262,2022-05-25 21:27,안양시,Nukeproof,안양시,17.08,1:09:04,14.8,37.3,103,140,89,430
1263,2022-05-26 08:04,수원시,Nukeproof,수원시,16.93,1:09:45,14.6,37.1,98,125,,460
1264,2022-05-29 21:23,안양시,Nukeproof,안양시,17.16,1:15:34,13.6,33.8,103,128,,431
1265,2022-05-30 08:43,수원시,Nukeproof,수원시,17.04,1:15:16,13.6,33.8,96,126,,423
1266,2022-05-30 21:44,안양시,Nukeproof,안양시,17.15,1:12:05,14.3,30.9,104,135,,451
1267,2022-06-01 21:35,안양시,Nukeproof,안양시,17.18,1:11:06,14.5,30.8,115,143,92,452
1268,2022-06-02 08:05,Nukeproof,Nukeproof,,16.95,1:13:12,13.9,34.8,98,136,134,415
1269,2022-06-02 21:29,안양시,Nukeproof,안양시,17.01,1:08:38,14.9,34.4,110,144,98,453
1270,2022-06-03 08:06,수원시,Nukeproof,수원시,17.18,1:13:38,14.0,40.0,98,125,102,453
1271,2022-06-06 21:27,안양시,Nukeproof,안양시,17.11,1:12:36,14.1,37.8,114,137,95,453
1272,2022-06-07 08:04,수원시,Nukeproof,수원시,17.39,1:15:08,13.9,35.8,100,145,98,429
1273,2022-06-08 21:29,안양시,Nukeproof,안양시,17.25,1:06:13,15.6,36.1,115,148,98,489
1274,2022-06-09 08:39,수원시,Santa Cruz,수원시,16.59,1:04:58,15.3,37.1,107,134,102,429
1275,2022-06-12 21:30,안양시,Santa Cruz,안양시,16.74,1:05:20,15.4,37.0,107,140,115,446
1276,2022-06-13 08:59,수원시,Santa Cruz,수원시,17.77,1:11:08,15.0,41.0,104,132,142,487
1277,2022-06-13 21:24,안양시,Santa Cruz,안양시,16.77,1:02:12,16.2,33.4,117,145,102,482
1278,2022-06-14 09:17,수원시,Santa Cruz,수원시,16.56,1:02:51,15.8,39.2,100,134,99,433
1279,2022-06-15 21:51,안양시,Santa Cruz,안양시,16.68,1:05:47,15.2,38.1,114,137,104,456
1280,2022-06-16 08:22,수원시,Santa Cruz,수원시,16.53,1:04:57,15.3,37.8,102,126,101,464
1281,2022-06-16 21:26,안양시,Santa Cruz,안양시,16.62,1:03:04,15.8,35.0,111,143,128,482
1282,2022-06-17 09:30,수원시,Santa Cruz,수원시,16.64,1:04:53,15.4,40.5,100,134,108,469
1283,2022-06-19 21:14,안양시,Santa Cruz,안양시,16.52,1:02:58,15.7,34.7,115,145,111,432
1284,2022-06-20 00:57,수원시,Santa Cruz,수원시,16.42,1:03:19,15.6,36.6,107,131,114,458
1285,2022-06-20 21:40,안양시,Santa Cruz,안양시,16.43,0:59:27,16.6,39.6,116,148,114,445
1286,2022-06-23 21:27,안양시,Santa Cruz,안양시,16.70,1:02:14,16.1,31.4,121,151,110,472
1287,2022-06-24 08:14,수원시,Santa Cruz,수원시,16.51,1:05:44,15.1,36.7,106,135,108,451
1288,2022-06-27 08:10,수원시,Santa Cruz,수원시,16.72,1:04:16,15.6,39.1,107,133,106,425
1289,2022-06-27 21:38,안양시,Santa Cruz,안양시,16.63,1:06:43,15.0,31.9,115,143,117,452
1290,2022-06-28 09:26,수원시,Santa Cruz,수원시,16.75,1:06:08,15.2,37.5,104,134,105,420
1291,2022-07-03 21:38,안양시,Santa Cruz,안양시,17.12,1:08:51,14.9,37.5,118,147,102,453
1292,2022-07-04 08:15,수원시,Santa Cruz,수원시,16.48,1:09:17,14.3,39.0,114,139,101,434
1293,2022-07-04 21:31,안양시,Santa Cruz,안양시,16.70,1:10:18,14.3,32.2,111,139,112,468
1294,2022-07-05 08:13,Santa Cruz,Santa Cruz,,16.59,1:08:02,14.6,36.5,111,140,102,419
1295,2022-07-10 21:33,안양시,Santa Cruz,안양시,16.74,1:10:16,14.3,32.5,123,151,105,452
1296,2022-07-11 08:24,수원시,Santa Cruz,수원시,16.33,1:09:02,14.2,35.7,108,130,117,412
1297,2022-07-14 21:26,안양시,Santa Cruz,안양시,16.32,1:06:54,14.6,36.5,118,147,107,452
1298,2022-07-15 08:26,Nukeproof,Nukeproof,,17.21,1:13:46,14.0,39.6,108,135,125,408
1299,2022-07-17 21:21,Nukeproof,Nukeproof,,17.40,1:09:24,15.0,30.3,122,151,97,452
1300,2022-07-18 08:42,수원시,Santa Cruz,수원시,16.83,1:09:17,14.6,38.2,116,145,124,457
1301,2022-07-18 21:34,안양시,Santa Cruz,안양시,16.80,1:05:05,15.5,37.3,126,153,149,453
1302,2022-07-19 07:56,수원시,Santa Cruz,수원시,16.68,1:08:52,14.5,38.1,115,143,139,439
1303,2022-07-21 21:32,안양시,Santa Cruz,안양시,16.86,1:04:00,15.8,33.9,121,151,102,482
1304,2022-07-24 21:43,안양시,Santa Cruz,안양시,16.82,1:03:23,15.9,33.9,125,152,111,486
1305,2022-07-25 08:45,수원시,Santa Cruz,수원시,16.45,1:04:06,15.4,40.5,118,146,108,465
1306,2022-07-25 21:43,안양시,Santa Cruz,안양시,16.52,1:04:44,15.3,35.2,121,149,117,457
1307,2022-07-26 08:14,수원시,Santa Cruz,수원시,16.47,1:05:30,15.1,41.3,121,151,100,428
1308,2022-07-26 21:36,안양시,Santa Cruz,안양시,16.56,1:06:58,14.8,32.6,122,148,113,458
1309,2022-07-27 08:07,Santa Cruz,Santa Cruz,,17.73,1:10:56,15.0,35.9,111,137,103,456
1310,2022-08-14 06:42,안양시,Santa Cruz,안양시,22.15,1:41:34,13.1,28.9,122,168,96,624
1311,2022-08-15 21:48,안양시,Santa Cruz,안양시,16.69,1:09:08,14.5,32.0,110,131,114,473
1312,2022-08-16 08:03,수원시,Santa Cruz,수원시,16.63,1:13:22,13.6,38.5,104,128,105,437
1313,2022-08-17 21:59,안양시,Santa Cruz,안양시,16.71,1:06:08,15.2,35.6,113,137,109,488
1314,2022-08-18 08:09,수원시,Santa Cruz,수원시,16.52,1:07:17,14.7,44.3,105,130,101,411
1315,2022-09-02 23:31,용담리,Santa Cruz,용담리,36.06,2:26:20,14.8,37.0,92,111,115,780
1316,2022-09-11 23:02,남양주시,Santa Cruz,남양주시,30.37,1:57:54,15.5,32.1,97,137,114,778
1317,2022-09-12 21:49,안양시,Santa Cruz,안양시,16.76,1:06:43,15.1,37.5,113,135,109,452
1318,2022-09-13 09:06,수원시,Santa Cruz,수원시,16.80,1:06:20,15.2,35.6,107,143,105,614
1319,2022-09-14 21:46,안양시,Santa Cruz,안양시,16.79,1:05:19,15.4,38.8,113,134,105,450
1320,2022-09-15 07:59,수원시,Santa Cruz,수원시,16.72,1:04:11,15.6,39.2,115,142,118,447
1321,2022-09-18 21:11,안양시,Santa Cruz,안양시,16.82,1:08:34,14.7,36.7,119,145,111,511
1322,2022-09-19 09:12,수원시,Santa Cruz,수원시,16.86,1:09:02,14.7,35.7,108,135,100,439
1323,2022-09-21 21:55,안양시,Santa Cruz,안양시,17.01,1:01:38,16.6,36.5,,,111,446
1324,2022-09-22 08:01,수원시,Santa Cruz,수원시,16.73,1:05:28,15.3,41.6,98,127,117,420
1325,2022-09-26 08:07,수원시,Wilier,수원시,17.21,1:02:42,16.5,37.0,115,152,105,449
1326,2022-09-28 21:59,안양시,Santa Cruz,안양시,16.67,1:01:53,16.2,33.9,119,150,98,460
1327,2022-10-05 21:45,안양시,Wilier,안양시,17.50,0:58:24,18.0,37.4,123,154,106,469
1328,2022-10-06 08:08,수원시,Wilier,수원시,17.20,1:01:50,16.7,39.9,121,149,104,463
1329,2022-10-08 05:37,안양시,Santa Cruz,안양시,33.81,1:56:42,17.4,52.0,,,146,756
1330,2022-10-10 21:36,안양시,Santa Cruz,안양시,16.83,1:06:04,15.3,31.1,,,109,633
1331,2022-10-11 09:38,수원시,Santa Cruz,수원시,16.73,1:02:26,16.1,42.8,,,103,478
1332,2022-10-12 21:44,안양시,Santa Cruz,안양시,16.80,1:04:01,15.7,33.2,,,112,639
1333,2022-10-13 07:57,수원시,Santa Cruz,수원시,16.57,1:06:53,14.9,41.1,,,111,451
1334,2022-10-26 21:34,안양시,Santa Cruz,안양시,17.07,1:03:54,16.0,37.6,,,132,479
1335,2022-10-27 07:38,수원시,Santa Cruz,수원시,16.90,1:09:14,14.6,40.1,,,123,478
1336,2022-10-27 21:15,안양시,Santa Cruz,안양시,16.81,1:06:41,15.1,38.2,110,144,121,520
1337,2022-10-28 07:26,수원시,Santa Cruz,수원시,16.68,1:10:56,14.1,37.8,111,134,109,463
1338,2022-10-30 21:39,안양시,Santa Cruz,안양시,17.07,1:09:46,14.7,35.0,101,140,115,448
1339,2022-10-31 08:37,수원시,Santa Cruz,수원시,16.79,1:11:32,14.1,37.2,104,133,115,414
1340,2022-11-02 21:40,안양시,Santa Cruz,안양시,17.10,1:05:20,15.7,32.9,119,147,106,665
1341,2022-11-03 07:47,수원시,Santa Cruz,수원시,16.71,1:10:02,14.3,37.1,112,140,100,486
